student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail
S08823,Female,15,Bachelor,Low,Yes,Moderate,3.15,86.4,8.62,2,63,68.5,2,Yes,74.4,58.8,75.9,56,67.5,2.45,Pass
S08824,Male,18,Master,Medium,Yes,Quiet,2.02,76.3,7.44,1.9,97.3,63.3,1,Yes,48.5,48,65.6,54.3,56.1,2.16,Pass
S08825,Male,15,Bachelor,Medium,Yes,Moderate,5.16,96.7,6.94,3.8,100,73.1,1,Yes,51.8,56.1,56.7,36.9,48.9,1.49,Fail
S08826,Female,15,Bachelor,Medium,Yes,Quiet,2.83,84.5,7.2,1.2,80.9,81.2,4,No,53.7,62.3,65.5,56.6,58.2,2.75,Pass
S08827,Male,16,Bachelor,Medium,Yes,Quiet,0.5,79.7,6.36,1.1,78,78.4,2,No,28.9,22.3,20.7,24.5,22,0.8,Fail
S08828,Female,17,Master,High,Yes,Quiet,4.12,74.1,6.2,3,74.5,97.8,3,No,66.6,56.6,68.1,63.4,66.9,2.78,Pass
S08829,Male,15,Master,Low,Yes,Quiet,2.99,83.4,6.58,4.1,100,63,3,No,46.9,45,40.4,49.6,45.9,1.99,Fail
S08830,Female,18,Bachelor,Low,Yes,Noisy,2.8,73.3,6.75,3,94.1,91,2,Yes,42.3,44.5,54.6,49.5,49.9,1.98,Fail
S08831,Male,15,Master,Medium,Yes,Moderate,2.77,88.5,5.34,5.8,69.3,54.8,1,No,36.1,26.7,33.5,26.4,28.5,1.22,Fail
S08832,Male,15,Bachelor,Medium,Yes,Moderate,2.78,92.7,5.76,1.1,56.1,43.6,0,No,46.5,30.8,56.3,46.9,46,1.6,Fail
S08833,Female,17,High School,Low,Yes,Moderate,5,81.1,5.73,0,73.6,78,2,Yes,79.7,70.4,73.2,62.6,69.8,2.83,Pass
S08834,Female,16,Master,Medium,Yes,Noisy,3.56,87.4,5.69,3.2,73.7,92.6,5,No,53.3,50.7,53.1,50.4,51,1.91,Pass
S08835,Female,18,Bachelor,Medium,Yes,Moderate,3.31,97.2,7.64,2.3,83.8,57.8,1,No,50.1,62.8,55.6,56,55.9,1.94,Pass
S08836,Female,16,Master,Low,Yes,Moderate,2.68,83.3,6.67,3.2,80.7,77.9,2,No,53.7,50.4,54.4,57.7,53.7,1.94,Pass
S08837,Male,16,High School,Low,Yes,Quiet,5.07,83.9,6.81,3.8,97.2,58.1,0,Yes,69.9,67.6,61.8,67,67.8,2.43,Pass
S08838,Female,16,High School,High,Yes,Moderate,4.01,85.1,7.38,0.2,40,86.4,4,Yes,56.4,52.2,47.9,56.1,52.4,2.02,Pass
S08839,Female,15,Master,Medium,Yes,Quiet,4.19,80.6,7.82,2.1,88.1,85.7,1,Yes,63,61.3,76.4,81,71.3,3.2,Pass
S08840,Male,17,High School,Low,Yes,Moderate,3.33,81.5,7.46,3.4,93.4,75.4,1,No,65.7,73.1,66.2,75.8,71.1,3.04,Pass
S08841,Female,15,Master,Low,Yes,Quiet,4.2,77.3,8.64,2.9,53,53,0,Yes,39.2,41.3,49.3,49.2,44.5,1.82,Fail
S08842,Female,18,PhD,Medium,Yes,Moderate,3.47,89.3,7.04,2.2,67,76,3,Yes,49.4,55.3,60.5,54.6,57.7,2.31,Pass
S08843,Male,17,Master,Low,Yes,Quiet,2.55,84.3,7.2,3.6,72.7,44.8,3,No,47.7,31.5,38,53.8,40.7,1.97,Fail
S08844,Female,16,Bachelor,High,Yes,Moderate,3.44,91,6.39,4,87.6,70,3,No,66.9,52.7,56.1,43.2,58,2.49,Pass
S08845,Female,17,Bachelor,Medium,Yes,Moderate,5.52,95.2,5.11,0,73.8,57.9,0,Yes,50.5,64.3,66,53.5,56.8,2.47,Pass
S08846,Female,18,Master,Medium,Yes,Quiet,3.24,74.5,7.08,4.9,79.5,71.5,1,Yes,53.3,49.7,48.9,61.3,51.8,1.98,Pass
S08847,Female,15,Master,High,Yes,Quiet,4.52,76.6,7.86,0.7,68.2,70.5,2,No,53.5,60.6,73.8,64.6,63.7,2.49,Pass
S08848,Female,15,Bachelor,Medium,Yes,Quiet,4.43,91.9,6.26,3.4,81,72.2,3,Yes,66.1,52.8,48.2,49.9,55.9,2.3,Pass
S08849,Female,16,PhD,Low,Yes,Moderate,3.68,82.5,6.49,2,70.5,46.9,3,Yes,49.9,45.6,49.1,57.3,49.9,2.07,Fail
S08850,Male,15,Bachelor,Medium,Yes,Moderate,4.99,85.8,7.96,4.4,66.8,52.3,0,No,58.7,74.9,75.1,73.7,71.2,3.17,Pass
S08851,Female,15,PhD,Medium,Yes,Moderate,0.5,85.8,6.95,3.6,82.1,96.7,2,No,34.5,41.9,27.3,27.1,30.3,0.85,Fail
S08852,Male,18,High School,Medium,Yes,Moderate,0.8,75.5,6.08,3.4,93,82.6,1,No,26,36.2,26,26,30.2,1.24,Fail
S08853,Male,17,High School,Medium,Yes,Moderate,5.07,90.1,6.04,2.8,83.9,74.4,4,No,48.8,56,51.2,67.6,62,2.64,Pass
S08854,Male,15,Bachelor,Medium,Yes,Moderate,2.22,87.5,7.66,1.7,76.6,46.9,0,No,31.7,48.8,40.7,45.9,41,1.61,Fail
S08855,Male,18,High School,Low,Yes,Quiet,3.13,74.9,6.87,1,95.1,74.6,1,No,45.2,42.6,49.3,55.9,47.8,1.69,Fail
S08856,Female,18,Master,Medium,Yes,Moderate,5.1,83.3,6.85,0.4,73.1,75.3,0,Yes,68.5,71.7,75.8,71.4,71.4,2.82,Pass
S08857,Female,16,High School,Medium,Yes,Quiet,3.24,83.9,5.62,1.6,78.8,63.4,2,No,61.1,45.2,40,29.5,45.7,1.53,Fail
S08858,Female,18,PhD,Medium,Yes,Moderate,5.03,92.5,7.48,3.9,97.6,52.3,1,No,41.6,46.6,56.5,47.5,41,1.53,Fail
S08859,Male,16,High School,Medium,Yes,Moderate,2.53,96.7,8.03,1,73.5,60.1,4,No,44.7,59,49.1,50.1,52.6,2.26,Pass
S08860,Female,15,Bachelor,Medium,Yes,Moderate,3.74,84.9,6.64,4.3,71.9,85.1,2,No,50.9,46.4,61.5,46.6,50.7,2.28,Pass
S08861,Female,16,High School,Low,Yes,Quiet,3.07,68.2,7.41,1,91.2,81.4,2,Yes,81.9,87.8,84.7,79.2,85.7,2.97,Pass
S08862,Female,18,Bachelor,Low,Yes,Quiet,4.79,92.3,6.59,2.3,65,84.7,2,No,68.6,51.7,44.8,45.5,54.4,1.92,Pass
S08863,Male,17,High School,Low,Yes,Quiet,2.69,100,7.59,3.2,98,78.5,0,No,40.9,60.1,43.8,40.9,47.8,2.2,Fail
S08864,Male,17,High School,Medium,Yes,Moderate,1.84,92.2,7.49,4,50.9,56.2,2,Yes,36.2,45.4,45.5,37.7,43.5,1.66,Fail
S08865,Female,15,Bachelor,Medium,No,Moderate,2.44,82.3,6.62,2,81.1,44.9,3,Yes,58.9,46,46.8,54.1,52.4,1.51,Pass
S08866,Male,15,High School,Medium,Yes,Quiet,2.49,89,4.87,3.2,70.2,69,2,No,65.4,47.7,54.5,44.3,51.7,2.18,Pass
S08867,Male,17,High School,Medium,No,Moderate,2.22,93,6.2,2.8,85.1,84.5,1,Yes,75,65.1,60.4,41.2,60.6,2.27,Pass
S08868,Female,16,Master,High,Yes,Quiet,2.17,86.1,7.34,2.1,100,85.1,0,No,57.9,41.3,40.7,68.1,49.2,1.76,Fail
S08869,Male,15,High School,High,Yes,Moderate,4.35,98.1,7.88,0.9,62.6,54.5,4,Yes,56.3,62.2,71.8,71.7,65.4,2.81,Pass
S08870,Male,18,Bachelor,High,Yes,Moderate,4.69,73.7,6.4,3.2,58.9,75,2,No,49.9,48.6,43.5,36.1,45.4,1.73,Fail
S08871,Female,15,High School,High,No,Moderate,3.47,81,8.34,2.5,97.3,59.1,3,Yes,46.2,47.8,52.8,54.2,55.2,2.4,Pass
S08872,Male,16,High School,Medium,Yes,Noisy,2.22,89.6,8.49,2,76.5,65.9,1,No,54.8,55.4,57.6,53.6,55.3,1.56,Pass
S08873,Male,15,Bachelor,Medium,Yes,Quiet,2.3,92,7.7,2.7,78.8,50.9,5,No,46,35.3,47.1,40.3,41.5,1.62,Fail
S08874,Male,18,High School,Low,Yes,Quiet,0.51,79.5,5.86,3.4,76,80.6,2,No,32.4,41,38.2,24.6,32.5,0.95,Fail
S08875,Male,18,Master,Medium,Yes,Moderate,3.46,80.5,7.71,0,74.6,77.6,2,No,54.1,55.3,62.4,36.4,51.9,1.79,Pass
S08876,Male,18,Master,Medium,Yes,Quiet,2.18,78.3,6.46,1.7,66.3,52.2,0,Yes,48.5,51.3,37.3,35.8,43.6,1.76,Fail
S08877,Male,16,High School,Medium,No,Noisy,4.77,77.6,6.41,1,76.4,65.3,2,Yes,55.3,50.9,56.9,49.4,54.5,2.19,Pass
S08878,Male,16,PhD,Medium,Yes,Quiet,1.35,90.2,7.45,1.2,67.4,46.7,2,No,15.9,33.3,37.4,30.8,25.1,0.77,Fail
S08879,Male,18,High School,Medium,Yes,Quiet,2.29,84.6,7.43,1.3,95,44.6,5,No,61.5,58.2,47.4,54.7,52.7,2.1,Pass
S08880,Female,18,High School,Medium,No,Moderate,2.89,98,7.46,4.1,71.7,50.3,1,Yes,46.7,51.2,54.7,35.8,47.1,1.56,Fail
S08881,Female,16,High School,Medium,Yes,Quiet,3.56,74.1,7.66,3,99.7,70.2,2,No,50.8,55.3,61.5,37.3,50.8,2.18,Pass
S08882,Female,16,Bachelor,Medium,Yes,Quiet,5.16,83.4,6.94,0.9,90,62.3,4,No,66.1,66.2,74.5,49.2,61.3,2.58,Pass
S08883,Female,16,Bachelor,High,Yes,Noisy,1.36,92.4,5.55,2.8,65,70.6,3,No,33.5,40.2,43.1,33.9,38.5,1.51,Fail
S08884,Male,17,High School,High,Yes,Quiet,2.64,88.4,9.08,3.1,64,61.9,2,Yes,50.9,51.1,46.7,35.6,44.2,2.04,Fail
S08885,Female,16,Master,Medium,Yes,Moderate,1.29,74,6.61,2,76.7,81.7,5,No,33.1,25.8,40.5,46.7,39.4,1.8,Fail
S08886,Female,18,Bachelor,Low,Yes,Quiet,3.95,96.5,6.29,0.6,69,64.6,5,Yes,59.4,59.3,53.4,45.1,53.1,2.21,Pass
S08887,Male,17,High School,High,No,Quiet,2.22,86,5.79,0.9,68.9,86.4,4,No,65.8,63.5,67.6,64.8,64.1,2.74,Pass
S08888,Male,16,Bachelor,Low,Yes,Quiet,2.88,100,7.15,0.1,92.6,62.8,1,Yes,61,38.2,52.4,49.3,50.4,2.07,Pass
S08889,Male,18,Master,High,Yes,Quiet,2.79,83.7,7.04,5.7,84.1,78.8,7,Yes,28.9,34.9,37.9,29.4,35.1,1.41,Fail
S08890,Male,15,High School,Low,Yes,Quiet,3.14,96.6,6.88,0,98.5,68.9,4,No,64.5,55.2,62,56.5,57.6,2.44,Pass
S08891,Male,17,High School,Medium,Yes,Noisy,2.81,81.4,8.5,0.6,63.9,51.5,2,No,43.8,45.9,45.2,49.4,45.5,1.85,Fail
S08892,Female,18,Bachelor,Medium,Yes,Moderate,1.83,82.6,7.66,2.5,52.5,93.2,4,No,50.1,42.8,49.9,36.6,44.5,1.41,Fail
S08893,Male,15,Bachelor,Medium,Yes,Moderate,3.1,89.9,5.98,0,69,96.4,1,No,58.2,45.4,46.6,54.7,54.6,2.21,Pass
S08894,Female,18,Bachelor,Medium,Yes,Quiet,2.05,68,9.07,0.8,96.2,68.8,2,No,48.1,54.9,49.5,58.1,53.8,2.3,Pass
S08895,Female,16,High School,Medium,Yes,Quiet,3.98,64.8,5.48,2.7,70.6,66.6,5,Yes,47.7,55.5,36.9,31.7,41.1,1.67,Fail
S08896,Male,16,Bachelor,Medium,Yes,Moderate,3.07,78.2,6.88,2.8,100,84,5,Yes,48.5,56.5,74.8,50.2,54.7,2.14,Pass
S08897,Female,15,Bachelor,Low,Yes,Moderate,1.75,72,6.27,3.1,72,69.5,2,Yes,51.5,42.8,54.8,32.6,42.8,2.28,Fail
S08898,Female,16,Bachelor,Medium,Yes,Quiet,5.89,62.4,7.37,3.6,88.8,80.4,1,No,65.7,70.3,60.2,72.5,70.2,2.83,Pass
S08899,Male,18,High School,Low,Yes,Quiet,4.99,92.4,7.64,2.4,79.6,73.7,2,Yes,65.3,45.7,66.2,49.3,55,2.46,Pass
S08900,Female,15,Bachelor,Medium,Yes,Quiet,5.93,77.1,6.59,1.5,50.6,72.5,3,Yes,68.2,76.4,79.2,81.7,77.6,2.91,Pass
S08901,Female,18,High School,Low,Yes,Quiet,2.59,81.6,8.05,3.2,70.1,60.2,2,No,41.5,44.9,37.3,47.7,43,2.23,Fail
S08902,Female,18,Bachelor,Medium,Yes,Moderate,2,86.4,7.2,4.6,87.2,60.9,0,No,47.1,27.3,20.6,18.2,26.9,0.62,Fail
S08903,Male,18,Master,Medium,Yes,Quiet,3.97,90,8.46,3.4,79.3,85.8,0,No,42.1,47,45.4,50.8,48.2,2.24,Fail
S08904,Male,16,Bachelor,Medium,Yes,Quiet,4.33,87.8,7.93,1.2,73.4,91.7,3,Yes,62.3,58.7,53.1,66.7,60.7,2.39,Pass
S08905,Male,16,High School,Medium,Yes,Moderate,3.24,87,6.53,3.4,77.5,72.4,4,No,60.4,49.5,55.4,52.2,55.3,2.24,Pass
S08906,Female,18,Bachelor,Medium,Yes,Quiet,0.5,89.7,8.06,3.3,82.3,89.1,1,No,39.1,21.6,41.3,39.1,35.7,1.37,Fail
S08907,Male,17,Master,High,Yes,Moderate,1.82,80,6.35,0.6,40,58.3,1,No,10,19.5,17.8,13.9,15,0.45,Fail
S08908,Female,18,Master,High,Yes,Noisy,3.51,77.9,7.63,2.2,71.6,78,0,Yes,57.9,59.4,52.2,56.5,56.3,2.47,Pass
S08909,Male,18,Bachelor,Medium,Yes,Quiet,2.21,61.8,7.53,3.3,67.9,66.2,2,Yes,40.9,40.4,47.9,35.2,42.8,1.73,Fail
S08910,Female,15,High School,Medium,Yes,Moderate,1.36,91.4,6.48,4.2,90.4,70.4,1,Yes,42.8,44.1,30,52.7,41.3,1.4,Fail
S08911,Male,18,Bachelor,Medium,Yes,Moderate,2.69,78.1,5.01,1.5,91.4,66.4,0,Yes,52.2,63.4,74.1,59.9,64.8,1.92,Pass
S08912,Male,16,Bachelor,Low,Yes,Quiet,0.5,100,8.48,0.3,82.5,66.8,2,No,36.9,35.4,33.3,42.9,33.6,1.06,Fail
S08913,Female,15,PhD,Medium,Yes,Moderate,2.28,92.4,7.42,3.3,81.7,30.8,2,Yes,24.6,25.7,28.3,14.7,25.6,0.79,Fail
S08914,Male,17,Bachelor,High,Yes,Moderate,2.49,94.5,7.02,2.1,49.8,50.7,0,No,38.5,38.1,36.3,33.7,38.1,1.86,Fail
S08915,Female,15,Bachelor,Medium,Yes,Moderate,3.37,92.1,7.02,2.9,66.4,43.6,3,No,60.2,51.6,42.6,45.3,49.6,2.05,Fail
S08916,Male,17,Bachelor,Medium,Yes,Noisy,3.66,90.3,7.97,2.8,74.7,62.8,0,No,36.8,53.6,44.5,48.5,41.3,1.98,Fail
S08917,Male,15,High School,Low,Yes,Quiet,3.45,89.8,9.19,2.7,78.4,54.1,5,No,57.2,42.9,44.5,64.3,52.3,1.94,Pass
S08918,Female,15,Master,Low,Yes,Moderate,4.08,90.7,7.9,1.9,79.9,44,0,Yes,48.6,64.3,41.3,48.9,49.8,2.11,Fail
S08919,Female,17,Bachelor,Low,Yes,Moderate,2.8,86.7,7.37,3.9,50.8,54.7,3,No,50.2,33.6,33.9,45.5,43.6,1.4,Fail
S08920,Female,16,PhD,Medium,Yes,Quiet,1.25,78.8,7.29,1.2,94.6,66.8,5,Yes,44.8,29.5,57.3,50.1,43.9,2.02,Fail
S08921,Male,16,Bachelor,Medium,Yes,Noisy,3.05,73.2,7.36,2.9,64.6,100,4,No,48.7,48.8,31.6,29.2,40.3,1.93,Fail
S08922,Female,16,High School,Medium,Yes,Quiet,1.95,89.2,6,3.1,46,67.8,2,No,36.3,32.3,43.7,38.5,39.7,1.68,Fail
S08923,Male,15,Bachelor,Medium,Yes,Moderate,1.37,97.9,7.59,2.2,91.8,64.4,3,Yes,42.8,45.7,42,50.1,46.3,2.27,Fail
S08924,Female,18,High School,Medium,Yes,Moderate,3.69,83.7,5.69,3.7,66.3,49.1,0,Yes,45.9,46.9,45.8,50.9,49.6,1.83,Fail
S08925,Female,15,High School,Medium,Yes,Moderate,1.3,86.5,7.44,1.8,90.4,53.6,1,No,34.3,45.8,40.5,45.7,39.4,1.47,Fail
S08926,Female,18,High School,Medium,Yes,Quiet,3.82,71.8,6.53,5.9,53.8,83,2,Yes,35.7,38.4,43.9,26.3,37.8,1.22,Fail
S08927,Female,18,Bachelor,Medium,Yes,Quiet,1.45,80.5,7.87,2.9,73.9,91.3,1,Yes,27.8,29.7,29.2,45.3,31.6,1.31,Fail
S08928,Female,16,Bachelor,Medium,Yes,Quiet,2.65,72.7,7.38,4.4,65.5,56.1,1,No,47.1,39.6,44.7,45.5,45.8,1.76,Fail
S08929,Female,18,High School,High,Yes,Moderate,2.32,73.4,6.65,3.8,85.9,72.4,3,Yes,45.8,44.3,52.9,46,50.1,2.44,Pass
S08930,Male,15,Bachelor,Low,Yes,Quiet,4.36,86,5.99,4.6,66.6,100,2,No,64.5,73.8,47.4,59.2,61.4,1.89,Pass
S08931,Female,15,Bachelor,Low,No,Moderate,3.71,84.4,8.48,2.6,85.9,98.4,4,No,73.4,68.8,59.8,68,67.5,3.02,Pass
S08932,Male,16,Master,Medium,Yes,Quiet,2.01,92.9,6.91,4.2,73.7,73.7,2,No,28.8,35.4,33.1,49.8,38.3,1.3,Fail
S08933,Female,17,Bachelor,Medium,Yes,Quiet,2.81,92.7,8.74,4.7,70.1,55.7,3,No,59.3,44.6,48.8,25.6,45.6,2.16,Fail
S08934,Female,15,Bachelor,Low,Yes,Quiet,4.6,76.3,5.77,2.9,93.5,54.9,4,Yes,43.1,39.4,28.9,45.6,40.8,1.25,Fail
S08935,Female,18,High School,Medium,No,Moderate,4.79,65.6,6.75,1.5,100,37.9,4,Yes,51,51.3,50.7,49.3,50.5,2.15,Pass
S08936,Male,15,Master,Medium,Yes,Moderate,1.36,75.5,4.75,5.2,74.5,69.7,3,Yes,23.6,25.5,17.1,27.8,17.5,0.69,Fail
S08937,Male,15,Bachelor,Medium,Yes,Quiet,4.58,77.9,7.76,2.5,68.4,96.3,0,No,64.7,56.1,62.6,51.5,59.6,2.61,Pass
S08938,Female,15,Master,Medium,Yes,Quiet,4.49,90.5,7.84,2.6,77.9,59.5,0,No,49,31.4,49.2,39.1,44.5,2.07,Fail
S08939,Male,17,High School,Medium,Yes,Noisy,3.21,91.1,6.39,2.9,81.6,65.7,2,No,30.1,44.1,42.7,30.3,37.2,1.83,Fail
S08940,Female,18,Bachelor,Low,Yes,Quiet,2.89,84.5,6.35,1.3,53.1,68.9,2,Yes,43.5,55,47.6,55.6,52.9,1.6,Pass
S08941,Female,16,Bachelor,Low,Yes,Moderate,2.34,92.4,6.61,3,64.8,70.2,3,No,34.7,41.8,26.6,23.1,32.5,0.77,Fail
S08942,Male,15,High School,Low,Yes,Moderate,1.5,100,6.76,3,57.4,56.4,1,Yes,36.2,31.8,36.1,38.2,37.6,1.76,Fail
S08943,Male,18,Bachelor,Medium,Yes,Quiet,3.41,83.8,6.44,2.5,62.7,67.7,4,Yes,40.5,47.3,44.6,45.4,44.6,1.62,Fail
S08944,Male,18,Master,Medium,No,Moderate,2.8,82.7,8.08,2.4,100,74.7,1,No,51.3,60.7,58.4,39.3,55.5,2.08,Pass
S08945,Male,16,Bachelor,Medium,Yes,Noisy,3.52,76.6,6.53,2.2,45.7,77,2,Yes,62.8,47.7,63.4,69.1,59.6,2.5,Pass
S08946,Female,15,PhD,Medium,Yes,Noisy,3.55,88.2,5.1,1.9,85.6,75.1,0,No,66.7,39.6,52,52.8,53.7,2.12,Pass
S08947,Male,17,High School,Medium,Yes,Moderate,6.02,96.4,6.75,3.6,74.4,58,0,Yes,57.6,57.2,52.9,54.5,55.5,2.01,Pass
S08948,Male,18,Bachelor,Medium,Yes,Moderate,4.44,80,6.49,2.9,83.7,69,1,No,42.3,49.6,56.9,49.5,49.8,2.22,Fail
S08949,Female,16,Bachelor,Low,Yes,Quiet,3.66,81.1,5.69,3.9,62.5,74.7,2,No,59.2,62.3,57,39.6,53.9,2,Pass
S08950,Male,17,Bachelor,High,Yes,Quiet,0.5,79.8,7.19,1.7,73.1,85.6,5,Yes,35.3,38.5,38.5,31.9,37,1.4,Fail
S08951,Male,18,PhD,Medium,Yes,Quiet,3.47,73.5,5.07,4.2,98.4,77.9,1,No,81.3,75.3,79.6,65,75.3,2.77,Pass
S08952,Male,15,High School,Medium,No,Noisy,4.9,86.3,7.38,3.8,73.2,54.3,2,No,51.8,71.1,58.2,66.1,60.5,2.26,Pass
S08953,Male,18,Master,Medium,Yes,Quiet,2.49,86.7,6.97,2.1,100,71,2,No,32.5,37.4,48,46.2,40.8,1.65,Fail
S08954,Female,17,Bachelor,Medium,Yes,Quiet,5.63,84.6,6.44,1.5,40,76.1,2,Yes,49.4,56.1,54.6,43,49.1,2.19,Fail
S08955,Female,17,High School,Medium,Yes,Moderate,3.65,100,5.85,3.4,88.1,77.2,3,No,35.9,55.3,36.1,32.2,41.3,1.58,Fail
S08956,Male,15,Master,Low,Yes,Moderate,3.35,89,5.54,0.1,80.6,79.2,3,Yes,67.8,65.9,58.2,77.1,65.7,2.15,Pass
S08957,Male,15,Bachelor,High,Yes,Quiet,1.81,73.8,7.88,1.9,58.4,78.2,2,No,32.5,26.2,20.1,20.4,21.9,1.08,Fail
S08958,Female,16,Master,Medium,Yes,Quiet,4.8,91.3,6.7,2.9,93.7,46.6,3,Yes,66.8,56.9,59.2,72.3,64.1,2.66,Pass
S08959,Male,15,High School,Low,Yes,Moderate,2,81.6,5.32,2.3,68.8,54.8,1,No,56.9,49.4,46,53.7,49,2.29,Fail
S08960,Male,16,Master,Low,Yes,Moderate,2.32,81.7,6.99,0.9,83.5,87.7,4,No,47.2,37,28.9,56.8,47.5,1.88,Fail
S08961,Male,17,Bachelor,Medium,Yes,Moderate,0.74,83.3,6.73,2.6,65.2,55.4,1,No,43,32.7,40.6,32.9,36.1,1.72,Fail
S08962,Male,17,High School,Medium,Yes,Quiet,4.08,82.1,8.41,1,72.3,74.4,2,No,80.9,65.4,74.5,77.8,73.3,2.7,Pass
S08963,Male,18,Bachelor,Medium,Yes,Moderate,3.71,87.7,6.59,2.9,90.6,60.7,5,No,52.8,60.2,62.9,54.2,58.3,2.18,Pass
S08964,Male,18,High School,High,Yes,Moderate,3.01,100,7.98,1.9,100,84.8,4,No,58,63.8,69.2,62.5,59.8,2.8,Pass
S08965,Male,16,Bachelor,Medium,Yes,Quiet,3.89,81.3,6.78,2.3,66.5,86.3,3,Yes,49.9,52.1,59.2,50.1,53.7,2.28,Pass
S08966,Male,15,High School,Medium,No,Quiet,3.78,85.9,5.82,1.3,98.7,56.2,0,No,66.9,61.9,72.9,74.9,71.4,2.96,Pass
S08967,Male,15,High School,Medium,Yes,Noisy,2.56,87.3,7.47,3.7,100,80.5,1,No,47.8,40.9,43.3,41.4,43.4,1.38,Fail
S08968,Female,18,High School,High,Yes,Moderate,2.06,79.9,8.22,2.3,89.6,83,0,No,44.2,33.6,27.2,41,40.2,1.57,Fail
S08969,Female,17,Bachelor,Medium,Yes,Quiet,0.94,81,7.91,1.4,91.5,78.8,3,No,39.2,26.8,40.8,53.8,39.6,1.41,Fail
S08970,Female,16,Bachelor,High,Yes,Quiet,2.79,94.9,7.31,2.3,69.4,66.5,1,No,53.3,51.4,64.9,52.1,54.6,2.24,Pass
S08971,Male,17,Bachelor,Low,Yes,Moderate,1.43,79.9,8,5.1,65.5,44.2,4,No,43.4,40.2,27.9,36,34,1.27,Fail
S08972,Male,17,High School,Medium,Yes,Moderate,3.2,76.1,7.17,3,72.9,87.5,2,No,26.9,33,40.5,51,38.7,1.77,Fail
S08973,Female,15,Bachelor,Medium,Yes,Noisy,2.81,100,7.08,4.1,84,60.7,3,No,60.3,54.4,47.4,43.3,51.5,1.64,Pass
S08974,Male,16,Bachelor,High,No,Moderate,2.52,72.9,5.53,0.1,75.5,66.6,4,Yes,50,45.9,53.9,59.1,53.8,1.96,Pass
S08975,Female,17,High School,Low,Yes,Quiet,4.26,93.8,7.21,2.2,68.8,77,2,No,43,45.3,41.7,54.7,45.4,1.61,Fail
S08976,Male,18,Master,Low,Yes,Moderate,1.82,83,8.51,1,69.5,54.8,3,No,32.3,43.4,39,38.4,39.2,1.24,Fail
S08977,Female,18,Bachelor,Low,Yes,Quiet,0.78,72.8,5.36,1.7,75.4,53.3,2,Yes,24,40.9,43.5,43.3,37.4,1.65,Fail
S08978,Female,15,Bachelor,Medium,Yes,Quiet,2.73,81.2,5.69,1.4,92.9,57.2,3,No,37.5,41.4,46.7,38.7,42.3,1.92,Fail
S08979,Female,18,High School,Medium,No,Quiet,2.11,82.7,6.67,4.4,63.8,56.1,3,No,15.5,31.2,39.7,24.3,26.2,1.21,Fail
S08980,Male,18,High School,High,No,Quiet,3.15,68.7,5.64,3.6,88.5,53.6,1,No,53.7,41.8,41.2,48.7,46.1,1.8,Fail
S08981,Female,17,Master,Medium,Yes,Noisy,1.9,89.3,7.68,1.4,87.9,69.9,2,No,40.7,30.6,31.2,24.7,30.9,1.36,Fail
S08982,Male,18,Master,Low,Yes,Moderate,3.5,88.3,5.27,1.8,72.2,73.2,3,No,58.2,65.2,48.3,59.3,59.7,2.11,Pass
S08983,Male,18,High School,Low,Yes,Quiet,1.83,81.5,7.68,3,84.4,59.6,4,No,57.9,39.3,48.2,33.8,44.8,1.98,Fail
S08984,Male,17,High School,Low,Yes,Moderate,1.82,89.7,8,3.8,97.8,70.9,1,No,47,34.1,39.8,51.6,43,1.41,Fail
S08985,Male,15,Bachelor,Medium,Yes,Moderate,3.74,87,7.66,4.1,75.1,28.9,2,No,34.7,42.4,48,33.6,35.4,1.46,Fail
S08986,Male,15,Bachelor,High,No,Noisy,2.94,97.9,7.02,3.5,68.4,74.4,1,Yes,60.2,51.6,58.2,65.3,59.9,3.15,Pass
S08987,Male,16,Master,High,Yes,Noisy,1.58,74.2,7.53,5.2,65.6,71,4,No,14.3,23.2,33.4,33.7,25.9,0.89,Fail
S08988,Male,18,High School,Medium,Yes,Quiet,1.86,82.1,5.84,3.1,67.3,86.4,1,Yes,39.8,43.7,35.8,38.3,40.6,1.68,Fail
S08989,Female,17,Bachelor,Low,No,Noisy,2.55,95,7.26,1.8,91.9,75.6,1,No,53.6,43.3,39.5,61.1,50.1,2.15,Pass
S08990,Female,16,High School,Low,Yes,Quiet,1.63,90.4,6.38,1.3,79.1,78.1,3,Yes,39.8,64,38.9,52.6,45.7,1.18,Fail
S08991,Female,15,High School,Medium,Yes,Quiet,2.65,62,7.89,0.9,56,59.5,2,No,60.4,46.4,50.8,54.9,51,1.77,Pass
S08992,Male,15,High School,High,Yes,Quiet,2.7,68.3,7.71,0.7,98.8,43.6,2,No,56.6,51.7,54.5,61.7,53.3,2.09,Pass
S08993,Male,17,Master,Low,Yes,Quiet,1.9,85,6.19,3.5,77.3,69.8,1,No,37.5,30.3,33.3,45.2,38.1,1.25,Fail
S08994,Male,16,Bachelor,Low,Yes,Noisy,3.78,100,7.35,4.9,87.2,46.9,4,Yes,48,47.9,51,33.6,44.5,1.68,Fail
S08995,Male,16,Master,Medium,No,Moderate,1.78,80.7,7.39,2.7,89,70.9,2,No,44.1,58.4,52.9,43.2,50.4,1.89,Pass
